source,platform,source_type,title,text,description,url,published_at,published_date,date,country,user_name
News,website,news_api,Snake Bite: Family Announces Burial Plans For Late Singer Nanyah,"Snake Bite: Family Announces Burial Plans For Late Singer Nanyah The family of late singer Ifunanya Nwangene, popularly known as Nanyah, has announced her burial arrangements following her death on January 31, 2026. Nanyah died after she was bitten by a snake at her residence in Abuja. She was rushed to a hospital for treatment but later passed away. Her brother, Kingsley Nwangene, announced her [&#8230;]The post Snake Bite: Family Announces Burial Plans For Late Singer Nanyah appeared first on Information Nigeria.","The family of late singer Ifunanya Nwangene, popularly known as Nanyah, has announced her burial arrangements following her death on January 31, 2026. Nanyah died after she was bitten by a snake at her residence in Abuja. She was rushed to a hospital for treatment but later passed away. Her brother, Kingsley Nwangene, announced her [&#8230;]The post Snake Bite: Family Announces Burial Plans For Late Singer Nanyah appeared first on Information Nigeria.",https://www.informationng.com/2026/02/snake-bite-family-announces-burial-plans-for-late-singer-nanyah.html,2026-02-07T21:55:34+00:00,2026-02-07T21:55:34+00:00,2026-02-07T21:55:34+00:00,Nigeria,Information Nigeria
News,website,news_api,FG Announces Six-Weeks Partial Closure Of Lagos-Ibadan Expressway,"FG Announces Six-Weeks Partial Closure Of Lagos-Ibadan Expressway The Federal Government, through the Federal Ministry of Works, on Thursday, announced a six-week partial closure of the Lagos–Ibadan Expressway to carry out urgent repairs on expansion joints at Kara Bridge, Magboro Bridge, and Arepo–Punch Bridge. The ministry said the closure became necessary to resume critical rehabilitation works that were previously suspended on the Lagos-bound [&#8230;]The post FG Announces Six-Weeks Partial Closure Of Lagos-Ibadan Expressway appeared first on Information Nigeria.","The Federal Government, through the Federal Ministry of Works, on Thursday, announced a six-week partial closure of the Lagos–Ibadan Expressway to carry out urgent repairs on expansion joints at Kara Bridge, Magboro Bridge, and Arepo–Punch Bridge. The ministry said the closure became necessary to resume critical rehabilitation works that were previously suspended on the Lagos-bound [&#8230;]The post FG Announces Six-Weeks Partial Closure Of Lagos-Ibadan Expressway appeared first on Information Nigeria.",https://www.informationng.com/2026/02/fg-announces-six-weeks-partial-closure-of-lagos-ibadan-expressway.html,2026-02-06T22:45:39+00:00,2026-02-06T22:45:39+00:00,2026-02-06T22:45:39+00:00,Nigeria,Information Nigeria
News,website,news_api,Kwankwasiyya movement denies rumours of Kwankwaso’s medical trip abroad,"Kwankwasiyya movement denies rumours of Kwankwaso’s medical trip abroad The Kwankwasiyya political movement has dismissed widespread rumours claiming that its national leader, Senator Rabi’u Musa Kwankwaso, travelled outside Nigeria for medical treatment...The post Kwankwasiyya movement denies rumours of Kwankwaso’s medical trip abroad appeared first on Tribune Online.","The Kwankwasiyya political movement has dismissed widespread rumours claiming that its national leader, Senator Rabi’u Musa Kwankwaso, travelled outside Nigeria for medical treatment...The post Kwankwasiyya movement denies rumours of Kwankwaso’s medical trip abroad appeared first on Tribune Online.",https://tribuneonlineng.com/kwankwasiyya-movement-denies-rumours-of-kwankwasos-medical-trip-abroad/,2026-02-05T18:22:03+00:00,2026-02-05T18:22:03+00:00,2026-02-05T18:22:03+00:00,Nigeria,tribune
News,website,news_api,Nigerian Student Jailed For Working In U.K Hospitals With Fake ID,"Nigerian Student Jailed For Working In U.K Hospitals With Fake ID A Nigerian woman living in the United Kingdom has been convicted after working as a healthcare support worker in NHS facilities using false identification, despite having no formal medical training. Oluwabunmu Adeleiyi, 30, lived in Cardiff on a student visa and worked at Neath Port Talbot Hospital and the Caswell Clinic in Bridgend. Cardiff Crown [&#8230;]The post Nigerian Student Jailed For Working In U.K Hospitals With Fake ID appeared first on Information Nigeria.","A Nigerian woman living in the United Kingdom has been convicted after working as a healthcare support worker in NHS facilities using false identification, despite having no formal medical training. Oluwabunmu Adeleiyi, 30, lived in Cardiff on a student visa and worked at Neath Port Talbot Hospital and the Caswell Clinic in Bridgend. Cardiff Crown [&#8230;]The post Nigerian Student Jailed For Working In U.K Hospitals With Fake ID appeared first on Information Nigeria.",https://www.informationng.com/2026/02/nigerian-student-jailed-for-working-in-u-k-hospitals-with-fake-id.html,2026-02-05T04:00:21+00:00,2026-02-05T04:00:21+00:00,2026-02-05T04:00:21+00:00,Nigeria,Information Nigeria
News,website,news_api,Senate Finally Passes Electoral (Repeal & Enactment) Bill,"Senate Finally Passes Electoral (Repeal & Enactment) Bill The Senate has passed the Electoral Act, 2022 (Repeal & Enactment) Bill, 2026. The bill was passed after consideration and approval of the 155 clauses. Amendments were made to a number of the clauses with majority of clauses retained as proposed. One of the amendments was the reduction of the timeline for the Independent National [&#8230;]The post Senate Finally Passes Electoral (Repeal & Enactment) Bill appeared first on Information Nigeria.","The Senate has passed the Electoral Act, 2022 (Repeal & Enactment) Bill, 2026. The bill was passed after consideration and approval of the 155 clauses. Amendments were made to a number of the clauses with majority of clauses retained as proposed. One of the amendments was the reduction of the timeline for the Independent National [&#8230;]The post Senate Finally Passes Electoral (Repeal & Enactment) Bill appeared first on Information Nigeria.",https://www.informationng.com/2026/02/senate-finally-passes-electoral-repeal-enactment-bill.html,2026-02-04T18:22:46+00:00,2026-02-04T18:22:46+00:00,2026-02-04T18:22:46+00:00,Nigeria,Information Nigeria
News,website,news_api,Nigeria to leverage on gas to drive Africa’s energy transformation — Ojulari,"Nigeria to leverage on gas to drive Africa’s energy transformation — Ojulari ""Nigeria’s pathway to a prosperous future lies in our collective ability to leverage our resource abundance...The post Nigeria to leverage on gas to drive Africa&#8217;s energy transformation — Ojulari appeared first on Tribune Online.","""Nigeria’s pathway to a prosperous future lies in our collective ability to leverage our resource abundance...The post Nigeria to leverage on gas to drive Africa&#8217;s energy transformation — Ojulari appeared first on Tribune Online.",https://tribuneonlineng.com/nigeria-to-leverage-on-gas-to-drive-africas-energy-transformation-ojulari/,2026-02-04T15:19:36+00:00,2026-02-04T15:19:36+00:00,2026-02-04T15:19:36+00:00,Nigeria,tribune
News,website,news_api,Ex-Benue Governor Suswam Resigns From PDP,"Ex-Benue Governor Suswam Resigns From PDP Former Benue Governor, Sen. Gabriel Suswam, on Wednesday, resigned his membership of the People’s Democratic Party (PDP). This is contained in a letter he personally signed and addressed to Mbagber Council Ward, Logo Local Government Area of the state and made available to newsmen in Makurdi. Suswam said the decision to leave the party was [&#8230;]The post Ex-Benue Governor Suswam Resigns From PDP appeared first on Information Nigeria.","Former Benue Governor, Sen. Gabriel Suswam, on Wednesday, resigned his membership of the People’s Democratic Party (PDP). This is contained in a letter he personally signed and addressed to Mbagber Council Ward, Logo Local Government Area of the state and made available to newsmen in Makurdi. Suswam said the decision to leave the party was [&#8230;]The post Ex-Benue Governor Suswam Resigns From PDP appeared first on Information Nigeria.",https://www.informationng.com/2026/02/ex-benue-governor-suswam-resigns-from-pdp.html,2026-02-04T14:25:34+00:00,2026-02-04T14:25:34+00:00,2026-02-04T14:25:34+00:00,Nigeria,Information Nigeria
News,website,news_api,“U.S. Already Deployed Ground Troops To Nigeria” – AFRICOM,"“U.S. Already Deployed Ground Troops To Nigeria” – AFRICOM The United States has dispatched a “small team” of troops to Nigeria following recent joint security cooperation between both countries. Dagvin Anderson, the general in charge of US Africa Command (AFRICOM), spoke of the development in a press briefing on Tuesday. It is the first acknowledgement of US boots on the ground in Nigeria since [&#8230;]The post &#8220;U.S. Already Deployed Ground Troops To Nigeria&#8221; &#8211; AFRICOM appeared first on Information Nigeria.","The United States has dispatched a “small team” of troops to Nigeria following recent joint security cooperation between both countries. Dagvin Anderson, the general in charge of US Africa Command (AFRICOM), spoke of the development in a press briefing on Tuesday. It is the first acknowledgement of US boots on the ground in Nigeria since [&#8230;]The post &#8220;U.S. Already Deployed Ground Troops To Nigeria&#8221; &#8211; AFRICOM appeared first on Information Nigeria.",https://www.informationng.com/2026/02/u-s-already-deployed-ground-troops-to-nigeria-africom.html,2026-02-04T08:35:53+00:00,2026-02-04T08:35:53+00:00,2026-02-04T08:35:53+00:00,Nigeria,Information Nigeria
News,website,news_api,"NAPTIP rescues 147 victims, secures conviction of Nigerien in Jigawa","NAPTIP rescues 147 victims, secures conviction of Nigerien in Jigawa “We recorded 37 cases of trafficking. We recorded 11 border area interceptions and referrals by the Nigeria ImmigrationThe post NAPTIP rescues 147 victims, secures conviction of Nigerien in Jigawa appeared first on Tribune Online.","“We recorded 37 cases of trafficking. We recorded 11 border area interceptions and referrals by the Nigeria ImmigrationThe post NAPTIP rescues 147 victims, secures conviction of Nigerien in Jigawa appeared first on Tribune Online.",https://tribuneonlineng.com/naptip-rescues-147-victims-secures-conviction-of-nigerien-in-jigawa/,2026-02-04T08:19:51+00:00,2026-02-04T08:19:51+00:00,2026-02-04T08:19:51+00:00,Nigeria,tribune
News,website,news_api,"Gospel Music Legend, Ron Kenoly Dies At 81","Gospel Music Legend, Ron Kenoly Dies At 81 Legendary gospel singer, Ron Kenoly, has passed away. Kenoly’s death has been confirmed by several artistes via their social media pages. He was 81. Top Nigerian minister, Nathaniel Bassey, wrote on Instagram: “Dr Ron Kenoly crosses to yonder side. “Thank you for inspiring generations of psalmists like me. “I grew up on these songs. And [&#8230;]The post Gospel Music Legend, Ron Kenoly Dies At 81 appeared first on Information Nigeria.","Legendary gospel singer, Ron Kenoly, has passed away. Kenoly’s death has been confirmed by several artistes via their social media pages. He was 81. Top Nigerian minister, Nathaniel Bassey, wrote on Instagram: “Dr Ron Kenoly crosses to yonder side. “Thank you for inspiring generations of psalmists like me. “I grew up on these songs. And [&#8230;]The post Gospel Music Legend, Ron Kenoly Dies At 81 appeared first on Information Nigeria.",https://www.informationng.com/2026/02/gospel-music-legend-ron-kenoly-dies-at-81.html,2026-02-03T18:14:21+00:00,2026-02-03T18:14:21+00:00,2026-02-03T18:14:21+00:00,Nigeria,Information Nigeria
News,website,news_api,"NECO Releases 2025 SSCE External Results, Records 71.63% Pass Rate","NECO Releases 2025 SSCE External Results, Records 71.63% Pass Rate The National Examinations Council (NECO) has released the 2025 Senior School Certificate Examination (SSCE) External results, recording a 71.63 per cent pass rate. The Registrar and Chief Executive of NECO, Prof. Dantani Ibrahim-Wushishi, announced this at a news conference on Wednesday at the council’s headquarters in Minna. Ibrahim-Wushishi said the examination was conducted from Nov. [&#8230;]The post NECO Releases 2025 SSCE External Results, Records 71.63% Pass Rate appeared first on Information Nigeria.","The National Examinations Council (NECO) has released the 2025 Senior School Certificate Examination (SSCE) External results, recording a 71.63 per cent pass rate. The Registrar and Chief Executive of NECO, Prof. Dantani Ibrahim-Wushishi, announced this at a news conference on Wednesday at the council’s headquarters in Minna. Ibrahim-Wushishi said the examination was conducted from Nov. [&#8230;]The post NECO Releases 2025 SSCE External Results, Records 71.63% Pass Rate appeared first on Information Nigeria.",https://www.informationng.com/2026/02/neco-releases-2025-ssce-external-results-records-71-63-pass-rate.html,2026-02-03T14:50:36+00:00,2026-02-03T14:50:36+00:00,2026-02-03T14:50:36+00:00,Nigeria,Information Nigeria
News,website,news_api,“No More ‘Vagabonds’ In PDP” – Makinde Takes Dig At Wike,"“No More ‘Vagabonds’ In PDP” – Makinde Takes Dig At Wike Oyo State Governor, Seyi Makinde, has declared that individuals he described as “vagabonds” who previously wielded influence within the Peoples Democratic Party have been expelled. Speaking on Tuesday during the unveiling of the Oyo State PDP secretariat in Ibadan, the state capital, Makinde stated that the party is now free of internal disruption. Drawing from [&#8230;]The post &#8220;No More ‘Vagabonds’ In PDP&#8221; &#8211; Makinde Takes Dig At Wike appeared first on Information Nigeria.","Oyo State Governor, Seyi Makinde, has declared that individuals he described as “vagabonds” who previously wielded influence within the Peoples Democratic Party have been expelled. Speaking on Tuesday during the unveiling of the Oyo State PDP secretariat in Ibadan, the state capital, Makinde stated that the party is now free of internal disruption. Drawing from [&#8230;]The post &#8220;No More ‘Vagabonds’ In PDP&#8221; &#8211; Makinde Takes Dig At Wike appeared first on Information Nigeria.",https://www.informationng.com/2026/02/no-more-vagabonds-in-pdp-makinde-takes-dig-at-wike.html,2026-02-03T14:41:52+00:00,2026-02-03T14:41:52+00:00,2026-02-03T14:41:52+00:00,Nigeria,Information Nigeria
News,website,news_api,Nigerian ports investment-ready for productive public private partnerships — NPA MD,Nigerian ports investment-ready for productive public private partnerships — NPA MD The NPA MD stated the federal government's recent moves to make Nigeria a leading port destination in Africa...The post Nigerian ports investment-ready for productive public private partnerships — NPA MD appeared first on Tribune Online.,The NPA MD stated the federal government's recent moves to make Nigeria a leading port destination in Africa...The post Nigerian ports investment-ready for productive public private partnerships — NPA MD appeared first on Tribune Online.,https://tribuneonlineng.com/nigerian-ports-investment-ready-for-productive-public-private-partnerships-npa-md/,2026-02-03T12:17:01+00:00,2026-02-03T12:17:01+00:00,2026-02-03T12:17:01+00:00,Nigeria,tribune
News,website,news_api,Nigeria hands over African Energy Bank headquarters,"Nigeria hands over African Energy Bank headquarters Nigeria has officially handed over the headquarters of the African Energy Bank (AEB), a flagship institution established to mobilise capital for the continent’s ...The post Nigeria hands over African Energy Bank headquarters appeared first on Tribune Online.","Nigeria has officially handed over the headquarters of the African Energy Bank (AEB), a flagship institution established to mobilise capital for the continent’s ...The post Nigeria hands over African Energy Bank headquarters appeared first on Tribune Online.",https://tribuneonlineng.com/nigeria-hands-over-african-energy-bank-headquarters/,2026-02-03T10:18:36+00:00,2026-02-03T10:18:36+00:00,2026-02-03T10:18:36+00:00,Nigeria,tribune
News,website,news_api,Ademola Lookman Joins Atletico Madrid From Atalanta,"Ademola Lookman Joins Atletico Madrid From Atalanta Nigeria’s Super Eagles forward, Ademola Lookman, has completed a transfer from Atalanta to Atletico Madrid after the two clubs reached an agreement. The versatile, dynamic, right-footed 28-year-old has signed with the former Spanish champions on a contract running until 30 June 2030. Lookman, who scored a hat-trick as the Italian side beat Bayer Leverkusen to [&#8230;]The post Ademola Lookman Joins Atletico Madrid From Atalanta appeared first on Information Nigeria.","Nigeria’s Super Eagles forward, Ademola Lookman, has completed a transfer from Atalanta to Atletico Madrid after the two clubs reached an agreement. The versatile, dynamic, right-footed 28-year-old has signed with the former Spanish champions on a contract running until 30 June 2030. Lookman, who scored a hat-trick as the Italian side beat Bayer Leverkusen to [&#8230;]The post Ademola Lookman Joins Atletico Madrid From Atalanta appeared first on Information Nigeria.",https://www.informationng.com/2026/02/ademola-lookman-joins-atletico-madrid-from-atalanta.html,2026-02-02T21:40:24+00:00,2026-02-02T21:40:24+00:00,2026-02-02T21:40:24+00:00,Nigeria,Information Nigeria
News,website,news_api,“He Was Robbed For Tyla” – Fans React To Davido’s Grammy Loss,"“He Was Robbed For Tyla” – Fans React To Davido’s Grammy Loss Fans of Nigerian Afrobeats singer David Adeleke, popularly known as Davido, have taken to social media to express disappointment following his loss at the 2026 Grammy Awards. Davido, who was nominated in the Best African Music Performance category, alongside other Nigerian artiste, lost to South African fast-rising singer, Tyla. The 24-year-old artiste secured the honour [&#8230;]The post &#8220;He Was Robbed For Tyla&#8221; &#8211; Fans React To Davido’s Grammy Loss appeared first on Information Nigeria.","Fans of Nigerian Afrobeats singer David Adeleke, popularly known as Davido, have taken to social media to express disappointment following his loss at the 2026 Grammy Awards. Davido, who was nominated in the Best African Music Performance category, alongside other Nigerian artiste, lost to South African fast-rising singer, Tyla. The 24-year-old artiste secured the honour [&#8230;]The post &#8220;He Was Robbed For Tyla&#8221; &#8211; Fans React To Davido’s Grammy Loss appeared first on Information Nigeria.",https://www.informationng.com/2026/02/he-was-robbed-for-tyla-fans-react-to-davidos-grammy-loss.html,2026-02-02T19:34:59+00:00,2026-02-02T19:34:59+00:00,2026-02-02T19:34:59+00:00,Nigeria,Information Nigeria
News,website,news_api,"NLC, TUC Plan Peaceful Solidarity Rally On February 3","NLC, TUC Plan Peaceful Solidarity Rally On February 3 The Nigeria Labour Congress (NLC) and the Trade Union Congress (TUC) say they will stage a peaceful solidarity rally on Feb. 3 in support of the Joint Union Action Committee (JUAC). The unions announced this in a joint statement signed by Mr Benson Upah, General Secretary of the NLC, and Mr Nuhu Toro, Secretary General [&#8230;]The post NLC, TUC Plan Peaceful Solidarity Rally On February 3 appeared first on Information Nigeria.","The Nigeria Labour Congress (NLC) and the Trade Union Congress (TUC) say they will stage a peaceful solidarity rally on Feb. 3 in support of the Joint Union Action Committee (JUAC). The unions announced this in a joint statement signed by Mr Benson Upah, General Secretary of the NLC, and Mr Nuhu Toro, Secretary General [&#8230;]The post NLC, TUC Plan Peaceful Solidarity Rally On February 3 appeared first on Information Nigeria.",https://www.informationng.com/2026/02/nlc-tuc-plan-peaceful-solidarity-rally-on-february-3.html,2026-02-02T12:40:05+00:00,2026-02-02T12:40:05+00:00,2026-02-02T12:40:05+00:00,Nigeria,Information Nigeria
News,website,news_api,“80 Worshippers Abducted In Kaduna Have Escaped” – Village Head,"“80 Worshippers Abducted In Kaduna Have Escaped” – Village Head Ishaku Dan’azumi, the village head of Kurmin Wali in the Kajuru LGA of Kaduna state, says 80 abducted worshippers have escaped, while 86 others remain in captivity. In January, gunmen attacked three churches in the community, whisking away about 177 worshippers. Eleven people were said to have escaped while being taken away by bandits. Speaking with TheCable, [&#8230;]The post &#8220;80 Worshippers Abducted In Kaduna Have Escaped&#8221; &#8211; Village Head appeared first on Information Nigeria.","Ishaku Dan’azumi, the village head of Kurmin Wali in the Kajuru LGA of Kaduna state, says 80 abducted worshippers have escaped, while 86 others remain in captivity. In January, gunmen attacked three churches in the community, whisking away about 177 worshippers. Eleven people were said to have escaped while being taken away by bandits. Speaking with TheCable, [&#8230;]The post &#8220;80 Worshippers Abducted In Kaduna Have Escaped&#8221; &#8211; Village Head appeared first on Information Nigeria.",https://www.informationng.com/2026/02/80-worshippers-abducted-in-kaduna-have-escaped-village-head.html,2026-02-02T08:54:58+00:00,2026-02-02T08:54:58+00:00,2026-02-02T08:54:58+00:00,Nigeria,Information Nigeria
News,website,news_api,Anambra Announces Reopening Of Onitsha Market On Monday,"Anambra Announces Reopening Of Onitsha Market On Monday The Anambra State Government has announced the reopening of the Onitsha Main Market on Monday for full economic and commercial activities, assuring traders and residents of adequate security. Recall that Governor Chukwuma Soludo ordered the closure of the market for one week following the failure of traders to comply with the state government’s directive to [&#8230;]The post Anambra Announces Reopening Of Onitsha Market On Monday appeared first on Information Nigeria.","The Anambra State Government has announced the reopening of the Onitsha Main Market on Monday for full economic and commercial activities, assuring traders and residents of adequate security. Recall that Governor Chukwuma Soludo ordered the closure of the market for one week following the failure of traders to comply with the state government’s directive to [&#8230;]The post Anambra Announces Reopening Of Onitsha Market On Monday appeared first on Information Nigeria.",https://www.informationng.com/2026/02/anambra-announces-reopening-of-onitsha-market-on-monday.html,2026-02-01T10:32:03+00:00,2026-02-01T10:32:03+00:00,2026-02-01T10:32:03+00:00,Nigeria,Information Nigeria
News,website,news_api,Removal Of Abure-Led LP From INEC Portal Is Unacceptable,Removal Of Abure-Led LP From INEC Portal Is Unacceptable STATEMENT FROM THE LABOUR PARTY The leadership of the Labour Party has once again reiterated that the judgement of the Federal High Court in Abuja as well as the removal of the names of its executive from the Independent National Electoral Commission&#8217;s portal by the commission will not deter its plans to put up a [&#8230;]The post Removal Of Abure-Led LP From INEC Portal Is Unacceptable appeared first on Information Nigeria.,STATEMENT FROM THE LABOUR PARTY The leadership of the Labour Party has once again reiterated that the judgement of the Federal High Court in Abuja as well as the removal of the names of its executive from the Independent National Electoral Commission&#8217;s portal by the commission will not deter its plans to put up a [&#8230;]The post Removal Of Abure-Led LP From INEC Portal Is Unacceptable appeared first on Information Nigeria.,https://www.informationng.com/2026/01/removal-of-abure-led-lp-from-inec-portal-is-unacceptable.html,2026-01-31T18:58:48+00:00,2026-01-31T18:58:48+00:00,2026-01-31T18:58:48+00:00,Nigeria,Information Nigeria
News,website,news_api,"INEC Complies With Court Order, Recognises Nenadi Usman-Led Labour Party, Pulls Down Abure’s Faction From Website","INEC Complies With Court Order, Recognises Nenadi Usman-Led Labour Party, Pulls Down Abure’s Faction From Website The Independent National Electoral Commission (INEC) has recognised the Labour Party (LP) National Working Committee (NWC) led by Nenadi Usman. INEC indicated that the move followed a court order mandating the electoral commission to do so. Checks on the INEC website as of Friday showed that the umpire has now listed Usman as the caretaker [&#8230;]The post INEC Complies With Court Order, Recognises Nenadi Usman-Led Labour Party, Pulls Down Abure&#8217;s Faction From Website appeared first on Information Nigeria.","The Independent National Electoral Commission (INEC) has recognised the Labour Party (LP) National Working Committee (NWC) led by Nenadi Usman. INEC indicated that the move followed a court order mandating the electoral commission to do so. Checks on the INEC website as of Friday showed that the umpire has now listed Usman as the caretaker [&#8230;]The post INEC Complies With Court Order, Recognises Nenadi Usman-Led Labour Party, Pulls Down Abure&#8217;s Faction From Website appeared first on Information Nigeria.",https://www.informationng.com/2026/01/inec-complies-with-court-order-recognises-nenadi-usman-led-labour-party-pulls-down-abures-faction-from-website.html,2026-01-31T17:25:33+00:00,2026-01-31T17:25:33+00:00,2026-01-31T17:25:33+00:00,Nigeria,Information Nigeria
News,website,news_api,2027: ‘Obi Or Nothing’ :  Ex-Ondo First Lady Betty Akeredolu Declares,"2027: ‘Obi Or Nothing’ :  Ex-Ondo First Lady Betty Akeredolu Declares Former First Lady of Ondo State, Mrs Betty Anyawu-Akeredolu, has declared support for former Anambra State governor, Peter Obi, to emerge as the presidential candidate of the coalition-backed African Democratic Congress (ADC). Anyawu-Akeredolu made her position known in a post on her verified X account on Friday. Quoting a report in which she was cited [&#8230;]The post 2027: ‘Obi Or Nothing’ :  Ex-Ondo First Lady Betty Akeredolu Declares appeared first on Information Nigeria.","Former First Lady of Ondo State, Mrs Betty Anyawu-Akeredolu, has declared support for former Anambra State governor, Peter Obi, to emerge as the presidential candidate of the coalition-backed African Democratic Congress (ADC). Anyawu-Akeredolu made her position known in a post on her verified X account on Friday. Quoting a report in which she was cited [&#8230;]The post 2027: ‘Obi Or Nothing’ :  Ex-Ondo First Lady Betty Akeredolu Declares appeared first on Information Nigeria.",https://www.informationng.com/2026/01/2027-obi-or-nothing-ex-ondo-first-lady-betty-akeredolu-declares.html,2026-01-31T09:10:05+00:00,2026-01-31T09:10:05+00:00,2026-01-31T09:10:05+00:00,Nigeria,Information Nigeria
News,website,news_api,Ex-Cross River Governor Donald Duke Defects To ADC From PDP,"Ex-Cross River Governor Donald Duke Defects To ADC From PDP Former governor of Cross River State, Donald Duke, has dumped the Peoples Democratic Party and pitched tent with the African Democratic Congress (ADC). Mr Duke who has once defected to the Social Democratic Party (SDP) before returning to the PDP, received his ADC membership card on Friday following his registration as a member of the [&#8230;]The post Ex-Cross River Governor Donald Duke Defects To ADC From PDP appeared first on Information Nigeria.","Former governor of Cross River State, Donald Duke, has dumped the Peoples Democratic Party and pitched tent with the African Democratic Congress (ADC). Mr Duke who has once defected to the Social Democratic Party (SDP) before returning to the PDP, received his ADC membership card on Friday following his registration as a member of the [&#8230;]The post Ex-Cross River Governor Donald Duke Defects To ADC From PDP appeared first on Information Nigeria.",https://www.informationng.com/2026/01/ex-cross-river-governor-donald-duke-defects-to-adc-from-pdp.html,2026-01-31T09:03:23+00:00,2026-01-31T09:03:23+00:00,2026-01-31T09:03:23+00:00,Nigeria,Information Nigeria
News,website,news_api,Fela Kuti Becomes First African To Get Grammys Lifetime Achievement,"Fela Kuti Becomes First African To Get Grammys Lifetime Achievement Long crowned by his legion of fans as the king of Afrobeat, the late Fela Kuti is finally being recognised by the global music industry. The Nigerian star will posthumously receive a Lifetime Achievement Award at the Grammys &#8211; almost three decades after his death at the age of 58. &#8220;Fela has been in the [&#8230;]The post Fela Kuti Becomes First African To Get Grammys Lifetime Achievement appeared first on Information Nigeria.","Long crowned by his legion of fans as the king of Afrobeat, the late Fela Kuti is finally being recognised by the global music industry. The Nigerian star will posthumously receive a Lifetime Achievement Award at the Grammys &#8211; almost three decades after his death at the age of 58. &#8220;Fela has been in the [&#8230;]The post Fela Kuti Becomes First African To Get Grammys Lifetime Achievement appeared first on Information Nigeria.",https://www.informationng.com/2026/01/fela-kuti-becomes-first-african-to-get-grammys-lifetime-achievement.html,2026-01-30T11:20:21+00:00,2026-01-30T11:20:21+00:00,2026-01-30T11:20:21+00:00,Nigeria,Information Nigeria
News,website,news_api,“Nigerians Against Tax Reforms Made Money For Long Without Paying Taxes” – Taiwo Oyedele,"“Nigerians Against Tax Reforms Made Money For Long Without Paying Taxes” – Taiwo Oyedele Taiwo Oyedele, chairman of the presidential fiscal policy and tax reforms committee, says the federal government will not compromise Nigeria’s future to protect those that have profited for years without paying taxes. Oyedele spoke at the January business breakfast of the Franco-Nigerian Chamber of Commerce and Industry (FNCCI) held recently in Lagos, where he addressed resistance to [&#8230;]The post &#8220;Nigerians Against Tax Reforms Made Money For Long Without Paying Taxes&#8221; &#8211; Taiwo Oyedele appeared first on Information Nigeria.","Taiwo Oyedele, chairman of the presidential fiscal policy and tax reforms committee, says the federal government will not compromise Nigeria’s future to protect those that have profited for years without paying taxes. Oyedele spoke at the January business breakfast of the Franco-Nigerian Chamber of Commerce and Industry (FNCCI) held recently in Lagos, where he addressed resistance to [&#8230;]The post &#8220;Nigerians Against Tax Reforms Made Money For Long Without Paying Taxes&#8221; &#8211; Taiwo Oyedele appeared first on Information Nigeria.",https://www.informationng.com/2026/01/nigerians-against-tax-reforms-made-money-for-long-without-paying-taxes-taiwo-oyedele.html,2026-01-29T12:14:41+00:00,2026-01-29T12:14:41+00:00,2026-01-29T12:14:41+00:00,Nigeria,Information Nigeria
News,website,news_api,Sarah Mullally Becomes First Female Archbishop Of Canterbury,"Sarah Mullally Becomes First Female Archbishop Of Canterbury Former nurse Sarah Mullally was officially confirmed Wednesday as the first female Archbishop of Canterbury and the first woman to head the Church of England, the mother church of the 85-million-strong global Anglican communion. At a historic service at London’s St Paul’s Cathedral, Mullally, 63, legally took up the position ahead of her formal installation [&#8230;]The post Sarah Mullally Becomes First Female Archbishop Of Canterbury appeared first on Information Nigeria.","Former nurse Sarah Mullally was officially confirmed Wednesday as the first female Archbishop of Canterbury and the first woman to head the Church of England, the mother church of the 85-million-strong global Anglican communion. At a historic service at London’s St Paul’s Cathedral, Mullally, 63, legally took up the position ahead of her formal installation [&#8230;]The post Sarah Mullally Becomes First Female Archbishop Of Canterbury appeared first on Information Nigeria.",https://www.informationng.com/2026/01/sarah-mullally-becomes-first-female-archbishop-of-canterbury.html,2026-01-28T19:16:25+00:00,2026-01-28T19:16:25+00:00,2026-01-28T19:16:25+00:00,Nigeria,Information Nigeria
News,website,news_api,"NLC Orders FCT Workers To Defy Wike, Continue Strike; Says Court Ruling Affects Only Two Individuals","NLC Orders FCT Workers To Defy Wike, Continue Strike; Says Court Ruling Affects Only Two Individuals The leadership of the Nigerian Labour Congress (NLC) has directed all Abuja-based affiliate unions to reinforce, intensify and sustain the ongoing industrial action by workers of the Federal Capital Territory Administration (FCTA) until their demands are fully met. The directive was contained in a circular issued to Presidents and General Secretaries of all Abuja-based unions, [&#8230;]The post NLC Orders FCT Workers To Defy Wike, Continue Strike; Says Court Ruling Affects Only Two Individuals appeared first on Information Nigeria.","The leadership of the Nigerian Labour Congress (NLC) has directed all Abuja-based affiliate unions to reinforce, intensify and sustain the ongoing industrial action by workers of the Federal Capital Territory Administration (FCTA) until their demands are fully met. The directive was contained in a circular issued to Presidents and General Secretaries of all Abuja-based unions, [&#8230;]The post NLC Orders FCT Workers To Defy Wike, Continue Strike; Says Court Ruling Affects Only Two Individuals appeared first on Information Nigeria.",https://www.informationng.com/2026/01/nlc-orders-fct-workers-to-defy-wike-continue-strike-says-court-ruling-affects-only-two-individuals.html,2026-01-28T15:40:28+00:00,2026-01-28T15:40:28+00:00,2026-01-28T15:40:28+00:00,Nigeria,Information Nigeria
